JAHR;MONAT;ZNR;ZNAME;STRTYP;STRNR;RINAME;FZTYP;DTVMS;DTVMF;DTVMO;DTVDD;DTVFR;DTVSA;DTVSF;TVMAX;TVMAXT
2019;MÄRZ;1205;Hernalser Hauptstraße;G;0;Dornbach;LkwÄ;243;309;300;316;297;128;80;365;Do,28.03.
2019;MÄRZ;1205;Hernalser Hauptstraße;G;0;Gesamt;Kfz;17316;17692;16914;17569;18610;17581;15472;18988;Fr,29.03.
2019;MÄRZ;1205;Hernalser Hauptstraße;G;0;Gesamt;LkwÄ;537;680;663;694;662;295;177;754;Do,28.03.
2019;MÄRZ;1206;Hütteldorfer Straße;G;0;Zentrum;Kfz;5679;6062;5925;5976;6377;5443;4307;6559;Fr,08.03.
2019;MÄRZ;1206;Hütteldorfer Straße;G;0;Zentrum;LkwÄ;107;140;143;145;128;48;23;172;Mi,13.03.
2019;MÄRZ;1206;Hütteldorfer Straße;G;0;Hütteldorf;Kfz;4776;4921;4697;4868;5226;4976;3970;5258;Fr,29.03.
2019;MÄRZ;1206;Hütteldorfer Straße;G;0;Hütteldorf;LkwÄ;130;164;160;169;156;75;42;191;Mi,27.03.
2019;MÄRZ;1206;Hütteldorfer Straße;G;0;Gesamt;Kfz;10456;10983;10622;10844;11604;10420;8278;11752;Fr,08.03.
2019;MÄRZ;1206;Hütteldorfer Straße;G;0;Gesamt;LkwÄ;237;304;302;313;284;123;65;347;Di,26.03.
2019;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Zentrum;Kfz;22215;23398;22980;23298;23969;20587;18873;24206;Fr,08.03.
2019;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Zentrum;LkwÄ;1032;1400;1452;1437;1269;327;191;1554;Mi,27.03.
2019;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Vösendorf;Kfz;26209;27865;26821;27810;28834;24722;20740;28971;Fr,22.03.
2019;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Vösendorf;LkwÄ;1130;1510;1521;1572;1350;453;212;1687;Mi,27.03.
2019;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Gesamt;Kfz;48424;51263;49801;51108;52803;45309;39613;53156;Fr,08.03.
2019;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Gesamt;LkwÄ;2162;2909;2974;3009;2619;781;402;3241;Mi,27.03.
2019;MÄRZ;1208;Wienerbergstraße;B;225;Breitenfurter Straße;Kfz;10491;11819;11922;11906;11529;8153;7250;12366;Do,28.03.
2019;MÄRZ;1208;Wienerbergstraße;B;225;Breitenfurter Straße;LkwÄ;527;635;647;649;592;334;267;693;Do,28.03.
2019;MÄRZ;1208;Wienerbergstraße;B;225;Triester Straße;Kfz;11501;13232;12888;13210;13558;8594;7137;13792;Fr,29.03.
2019;MÄRZ;1208;Wienerbergstraße;B;225;Triester Straße;LkwÄ;574;716;740;719;688;306;243;752;Mi,27.03.
2019;MÄRZ;1208;Wienerbergstraße;B;225;Gesamt;Kfz;21992;25051;24809;25116;25087;16747;14387;25900;Do,28.03.
2019;MÄRZ;1208;Wienerbergstraße;B;225;Gesamt;LkwÄ;1101;1351;1387;1368;1280;640;511;1432;Mi,27.03.
2019;MÄRZ;1209;Atzgersdorfer Straße;G;0;Stranzenberg Brücke;Kfz;9581;10858;10604;10964;10805;7470;6331;11091;*Do,21.03.
2019;MÄRZ;1209;Atzgersdorfer Straße;G;0;Stranzenberg Brücke;LkwÄ;232;305;289;319;283;88;71;365;*Di,26.03.
2019;MÄRZ;1209;Atzgersdorfer Straße;G;0;Rosenhügelstraße;Kfz;10310;11681;11190;11719;11984;7969;6891;12387;Fr,22.03.
2019;MÄRZ;1209;Atzgersdorfer Straße;G;0;Rosenhügelstraße;LkwÄ;230;296;279;305;286;115;71;330;*Do,07.03.
2019;MÄRZ;1209;Atzgersdorfer Straße;G;0;Gesamt;Kfz;19891;22539;21795;22682;22789;15438;13221;23226;*Fr,22.03.
2019;MÄRZ;1209;Atzgersdorfer Straße;G;0;Gesamt;LkwÄ;462;600;568;624;569;203;142;663;*Di,26.03.
2019;MÄRZ;1210;Koppstraße;B;223;stadtauswärts;Kfz;16321;17120;16712;17014;17703;15364;13918;18086;Fr,29.03.
2019;MÄRZ;1210;Koppstraße;B;223;stadtauswärts;LkwÄ;470;589;616;596;549;262;180;646;Mo,04.03.
2019;MÄRZ;1210;Koppstraße;B;223;Einbahnstraße;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1210;Koppstraße;B;223;Einbahnstraße;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1210;Koppstraße;B;223;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1210;Koppstraße;B;223;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1211;Laxenburger Straße II;B;230;Zentrum;Kfz;7838;9407;9453;9495;9160;4940;4145;9964;Do,21.03.
2019;MÄRZ;1211;Laxenburger Straße II;B;230;Zentrum;LkwÄ;1387;1803;1820;1835;1713;557;469;1919;Do,28.03.
2019;MÄRZ;1211;Laxenburger Straße II;B;230;S1;Kfz;9070;11018;10780;11011;11223;5820;4140;11771;Fr,22.03.
2019;MÄRZ;1211;Laxenburger Straße II;B;230;S1;LkwÄ;1553;2060;2120;2097;1920;537;441;2254;Do,28.03.
2019;MÄRZ;1211;Laxenburger Straße II;B;230;Gesamt;Kfz;16908;20425;20234;20506;20383;10760;8285;21709;Do,21.03.
2019;MÄRZ;1211;Laxenburger Straße II;B;230;Gesamt;LkwÄ;2940;3863;3940;3932;3633;1094;910;4173;Do,28.03.
2019;MÄRZ;1212;Donaustadtstraße II;B;3;A 23;Kfz;11490;12871;12193;12866;13428;9582;7599;13882;Fr,29.03.
2019;MÄRZ;1212;Donaustadtstraße II;B;3;A 23;LkwÄ;555;731;766;750;658;230;141;798;Mo,25.03.
2019;MÄRZ;1212;Donaustadtstraße II;B;3;Erzherzog-Karl-Str.;Kfz;10249;10998;10580;10924;11511;9016;8334;11937;Fr,29.03.
2019;MÄRZ;1212;Donaustadtstraße II;B;3;Erzherzog-Karl-Str.;LkwÄ;489;636;666;650;578;215;146;724;Di,12.03.
2019;MÄRZ;1212;Donaustadtstraße II;B;3;Gesamt;Kfz;21739;23870;22773;23790;24938;18598;15933;25819;Fr,29.03.
2019;MÄRZ;1212;Donaustadtstraße II;B;3;Gesamt;LkwÄ;1044;1367;1432;1401;1236;445;287;1516;Di,12.03.
2019;MÄRZ;1213;Burggasse II;G;0;Zentrum;Kfz;9658;10131;9490;10109;10697;9639;7691;11022;Fr,01.03.
2019;MÄRZ;1213;Burggasse II;G;0;Zentrum;LkwÄ;355;435;428;444;419;218;157;471;Mi,27.03.
2019;MÄRZ;1213;Burggasse II;G;0;Gablenzgasse;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1213;Burggasse II;G;0;Gablenzgasse;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1213;Burggasse II;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1213;Burggasse II;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1214;Neustiftgasse II;G;0;Koppstraße;Kfz;10653;10817;10124;10762;11506;11062;9558;11772;Fr,22.03.
2019;MÄRZ;1214;Neustiftgasse II;G;0;Koppstraße;LkwÄ;376;466;451;475;456;226;149;511;Do,14.03.
2019;MÄRZ;1214;Neustiftgasse II;G;0;Zentrum;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1214;Neustiftgasse II;G;0;Zentrum;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1214;Neustiftgasse II;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1214;Neustiftgasse II;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Genochplatz;Kfz;12803;13333;12831;13116;14257;12699;10680;14534;Fr,22.03.
2019;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Genochplatz;LkwÄ;673;891;950;919;777;250;182;987;Mo,25.03.
2019;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Siegesplatz;Kfz;13983;14983;14599;14870;15561;12844;10923;15992;Fr,29.03.
2019;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Siegesplatz;LkwÄ;698;927;971;961;809;253;182;1013;Mi,13.03.
2019;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Gesamt;Kfz;26786;28316;27430;27986;29818;25543;21604;30526;Fr,29.03.
2019;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Gesamt;LkwÄ;1371;1818;1920;1880;1586;503;364;1990;Mi,13.03.
2019;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;stadteinwärts;Kfz;4347;4813;4648;4815;4938;3627;3113;4991;Mi,27.03.
2019;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;stadteinwärts;LkwÄ;150;179;182;178;179;102;77;196;Mo,25.03.
2019;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;stadtauswärts;Kfz;3616;3991;3798;3986;4158;3112;2541;4236;Fr,15.03.
2019;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;stadtauswärts;LkwÄ;98;120;120;121;117;57;46;132;Mi,27.03.
2019;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;Gesamt;Kfz;7963;8804;8446;8802;9096;6738;5654;9226;Fr,15.03.
2019;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;Gesamt;LkwÄ;248;299;302;299;295;159;123;324;Mi,27.03.
2019;MÄRZ;1217;Museumstraße;G;0;Landesgerichtsstraße;Kfz;11442;12907;12272;12978;13246;9092;7640;14435;Fr,15.03.
2019;MÄRZ;1217;Museumstraße;G;0;Landesgerichtsstraße;LkwÄ;209;276;278;273;284;90;44;326;Fr,15.03.
2019;MÄRZ;1217;Museumstraße;G;0;Getreidemarkt;Kfz;19217;20782;19728;20761;21677;17471;14386;22546;Fr,01.03.
2019;MÄRZ;1217;Museumstraße;G;0;Getreidemarkt;LkwÄ;340;426;420;430;419;202;117;485;Mi,20.03.
2019;MÄRZ;1217;Museumstraße;G;0;Gesamt;Kfz;30659;33690;32000;33739;34923;26563;22026;35598;Fr,01.03.
2019;MÄRZ;1217;Museumstraße;G;0;Gesamt;LkwÄ;549;702;697;703;703;292;161;776;Fr,15.03.
2019;MÄRZ;1218;Spange Leopoldsdorf;G;0;Leopoldsdorfer Straß;Kfz;4262;4788;4569;4733;5096;3310;3005;5205;Fr,29.03.
2019;MÄRZ;1218;Spange Leopoldsdorf;G;0;Leopoldsdorfer Straß;LkwÄ;156;215;208;223;203;43;22;255;Do,28.03.
2019;MÄRZ;1218;Spange Leopoldsdorf;G;0;Himberger Straße;Kfz;4077;4625;4602;4666;4546;2913;2942;4967;Do,21.03.
2019;MÄRZ;1218;Spange Leopoldsdorf;G;0;Himberger Straße;LkwÄ;146;203;209;212;177;33;21;241;Mi,27.03.
2019;MÄRZ;1218;Spange Leopoldsdorf;G;0;Gesamt;Kfz;8339;9413;9171;9398;9642;6223;5946;9946;Do,21.03.
2019;MÄRZ;1218;Spange Leopoldsdorf;G;0;Gesamt;LkwÄ;303;419;418;435;381;76;42;485;Mi,27.03.
2019;MÄRZ;1219;Barawitzkagasse;G;0;Heiligenstädter Str.;Kfz;12048;12989;12490;12979;13414;10931;9211;13645;Fr,29.03.
2019;MÄRZ;1219;Barawitzkagasse;G;0;Heiligenstädter Str.;LkwÄ;538;655;670;671;605;327;254;703;Di,26.03.
2019;MÄRZ;1219;Barawitzkagasse;G;0;Ruthgasse;Kfz;9577;10088;9911;10068;10280;8929;8075;10577;Fr,22.03.
2019;MÄRZ;1219;Barawitzkagasse;G;0;Ruthgasse;LkwÄ;563;701;683;718;675;296;247;779;Mo,11.03.
2019;MÄRZ;1219;Barawitzkagasse;G;0;Gesamt;Kfz;21625;23078;22401;23047;23693;19859;17286;24188;Fr,22.03.
2019;MÄRZ;1219;Barawitzkagasse;G;0;Gesamt;LkwÄ;1100;1356;1354;1389;1280;623;502;1461;Di,26.03.
2019;MÄRZ;1220;Am Heumarkt;B;1;Schwarzenbergplatz;Kfz;8031;9213;8793;9337;9251;5938;5161;9622;Di,05.03.
2019;MÄRZ;1220;Am Heumarkt;B;1;Schwarzenbergplatz;LkwÄ;211;259;236;253;295;136;85;413;Fr,15.03.
2019;MÄRZ;1220;Am Heumarkt;B;1;Urania;Kfz;19284;20743;19652;20899;21244;17060;15377;22240;Fr,01.03.
2019;MÄRZ;1220;Am Heumarkt;B;1;Urania;LkwÄ;598;763;726;789;729;313;189;1056;Mi,27.03.
2019;MÄRZ;1220;Am Heumarkt;B;1;Gesamt;Kfz;27315;29957;28445;30236;30495;22998;20539;31730;Fr,01.03.
2019;MÄRZ;1220;Am Heumarkt;B;1;Gesamt;LkwÄ;809;1022;962;1042;1024;449;274;1355;Mi,27.03.
2019;MÄRZ;1221;Grenzackerstraße;B;225;Laxenburger Straße;Kfz;16833;17613;17308;17394;18383;15913;14476;18804;Fr,29.03.
2019;MÄRZ;1221;Grenzackerstraße;B;225;Laxenburger Straße;LkwÄ;468;617;621;640;557;194;120;685;Mi,27.03.
2019;MÄRZ;1221;Grenzackerstraße;B;225;Verteilerkreis;Kfz;14336;15044;14740;14932;15558;13425;12270;15988;Fr,29.03.
2019;MÄRZ;1221;Grenzackerstraße;B;225;Verteilerkreis;LkwÄ;529;680;715;700;605;242;186;743;Mo,18.03.
2019;MÄRZ;1221;Grenzackerstraße;B;225;Gesamt;Kfz;31169;32658;32048;32326;33940;29338;26746;34792;Fr,29.03.
2019;MÄRZ;1221;Grenzackerstraße;B;225;Gesamt;LkwÄ;998;1296;1336;1339;1162;436;305;1383;Do,28.03.
2019;MÄRZ;1222;Universitätsring;G;0;Schottenring;Kfz;25094;26778;25436;27166;26921;23539;19573;29354;Fr,01.03.
2019;MÄRZ;1222;Universitätsring;G;0;Schottenring;LkwÄ;621;737;743;758;683;442;314;956;Mi,27.03.
2019;MÄRZ;1222;Universitätsring;G;0;Einbahn;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1222;Universitätsring;G;0;Einbahn;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1222;Universitätsring;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1222;Universitätsring;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1600;Schönbrunner Straße;B;1;Zentrum;Kfz;19314;20183;18923;20115;21354;18614;16365;21566;Fr,01.03.
2019;MÄRZ;1600;Schönbrunner Straße;B;1;Zentrum;LkwÄ;915;1141;1122;1177;1071;566;312;1233;Do,28.03.
2019;MÄRZ;1600;Schönbrunner Straße;B;1;Stadtauswärts;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1600;Schönbrunner Straße;B;1;Stadtauswärts;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1600;Schönbrunner Straße;B;1;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1600;Schönbrunner Straße;B;1;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1603;Hirschstettner Straße;G;0;Kagran;Kfz;7251;7644;7502;7511;8076;7429;5421;8596;Sa,09.03.
2019;MÄRZ;1603;Hirschstettner Straße;G;0;Kagran;LkwÄ;269;333;347;340;307;171;95;385;Mo,11.03.
2019;MÄRZ;1603;Hirschstettner Straße;G;0;S2;Kfz;8267;9059;9232;8998;9067;7778;5430;9638;Do,21.03.
2019;MÄRZ;1603;Hirschstettner Straße;G;0;S2;LkwÄ;250;328;352;342;274;115;56;392;Mi,27.03.
2019;MÄRZ;1603;Hirschstettner Straße;G;0;Gesamt;Kfz;15518;16703;16734;16509;17143;15207;10851;17745;Fr,29.03.
2019;MÄRZ;1603;Hirschstettner Straße;G;0;Gesamt;LkwÄ;518;661;699;682;581;286;151;750;Mo,25.03.
2019;MÄRZ;1607;Weißgerberlände;B;227;A4;Kfz;31410;34475;33616;34869;34216;26209;23742;36484;Do,28.03.
2019;MÄRZ;1607;Weißgerberlände;B;227;A4;LkwÄ;846;1101;1123;1172;913;370;253;1333;Do,28.03.
2019;MÄRZ;1607;Weißgerberlände;B;227;Zentrum;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1607;Weißgerberlände;B;227;Zentrum;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1607;Weißgerberlände;B;227;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1607;Weißgerberlände;B;227;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;A23;Kfz;23832;25216;24558;25059;26120;21507;20346;26775;Fr,15.03.
2019;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;A23;LkwÄ;2330;2896;2974;2972;2652;1315;970;3093;Mo,18.03.
2019;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;Wienzeile;Kfz;22914;24688;23833;24656;25450;20298;18078;26130;Fr,29.03.
2019;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;Wienzeile;LkwÄ;871;1122;1124;1167;1013;441;249;1267;Mi,27.03.
2019;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;Gesamt;Kfz;46746;49904;48391;49715;51570;41805;38425;52297;Fr,29.03.
2019;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;Gesamt;LkwÄ;3202;4018;4098;4138;3665;1756;1219;4317;Mi,27.03.
2019;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Schwechat;Kfz;7057;7439;7155;7304;7990;6589;5922;8233;Fr,22.03.
2019;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Schwechat;LkwÄ;195;262;267;268;242;75;32;291;Di,19.03.
2019;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Zentrum;Kfz;7873;8316;8107;8196;8772;7314;6572;8962;Fr,29.03.
2019;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Zentrum;LkwÄ;281;366;362;374;350;128;75;463;Mo,04.03.
2019;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Gesamt;Kfz;14930;15755;15262;15500;16762;13903;12494;17159;Fr,22.03.
2019;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Gesamt;LkwÄ;475;628;630;643;593;203;106;733;Mo,04.03.
2019;MÄRZ;1612;Längenfeldgasse;G;0;Eichenstraße;Kfz;10176;11145;10897;11103;11443;8716;7568;11675;Fr,22.03.
2019;MÄRZ;1612;Längenfeldgasse;G;0;Eichenstraße;LkwÄ;361;449;439;459;434;202;147;492;Do,28.03.
2019;MÄRZ;1612;Längenfeldgasse;G;0;Wienerbergstraße;Kfz;8218;9060;8672;8867;9833;6961;5942;10067;Fr,08.03.
2019;MÄRZ;1612;Längenfeldgasse;G;0;Wienerbergstraße;LkwÄ;111;132;133;134;124;72;61;146;Mo,11.03.
2019;MÄRZ;1612;Längenfeldgasse;G;0;Gesamt;Kfz;18394;20205;19569;19970;21276;15676;13510;21421;Fr,08.03.
2019;MÄRZ;1612;Längenfeldgasse;G;0;Gesamt;LkwÄ;471;581;572;594;559;274;208;635;Do,28.03.
2019;MÄRZ;1613;Lainzer Straße;G;0;Zentrum;Kfz;4173;4648;4349;4719;4717;3327;3021;4906;Fr,22.03.
2019;MÄRZ;1613;Lainzer Straße;G;0;Zentrum;LkwÄ;159;186;177;190;184;105;98;203;Di,19.03.
2019;MÄRZ;1613;Lainzer Straße;G;0;Fasangartengasse;Kfz;6870;7663;7321;7764;7696;5498;4914;7944;Di,05.03.
2019;MÄRZ;1613;Lainzer Straße;G;0;Fasangartengasse;LkwÄ;289;354;348;368;324;167;139;386;Mi,06.03.
2019;MÄRZ;1613;Lainzer Straße;G;0;Gesamt;Kfz;11043;12311;11670;12482;12413;8825;7935;12835;Di,05.03.
2019;MÄRZ;1613;Lainzer Straße;G;0;Gesamt;LkwÄ;448;540;526;558;508;272;237;582;Di,05.03.
2019;MÄRZ;1614;Maxingstraße;G;0;Montecuccoliplatz;Kfz;5491;6071;5787;6073;6293;4431;4113;6411;Fr,29.03.
2019;MÄRZ;1614;Maxingstraße;G;0;Montecuccoliplatz;LkwÄ;258;310;296;319;299;172;124;409;*Mi,20.03.
2019;MÄRZ;1614;Maxingstraße;G;0;Zentrum;Kfz;7160;8046;7843;8069;8154;5454;5144;8297;Fr,29.03.
2019;MÄRZ;1614;Maxingstraße;G;0;Zentrum;LkwÄ;229;284;293;286;272;123;107;351;*Mi,20.03.
2019;MÄRZ;1614;Maxingstraße;G;0;Gesamt;Kfz;12650;14117;13630;14142;14447;9885;9257;14708;Fr,29.03.
2019;MÄRZ;1614;Maxingstraße;G;0;Gesamt;LkwÄ;487;594;588;605;571;295;230;760;*Mi,20.03.
2019;MÄRZ;1615;Gablenzgasse;B;223;Zentrum;Kfz;15196;16024;15618;15839;16794;14734;12179;16897;Fr,08.03.
2019;MÄRZ;1615;Gablenzgasse;B;223;Zentrum;LkwÄ;357;439;449;443;420;234;139;475;Mo,18.03.
2019;MÄRZ;1615;Gablenzgasse;B;223;Stadtauswärts;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1615;Gablenzgasse;B;223;Stadtauswärts;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1615;Gablenzgasse;B;223;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1615;Gablenzgasse;B;223;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2019;MÄRZ;1616;Gersthofer Straße;G;0;Lidlgasse;Kfz;7628;8280;7948;8329;8426;6657;5859;8729;Fr,22.03.
2019;MÄRZ;1616;Gersthofer Straße;G;0;Lidlgasse;LkwÄ;1028;1230;1235;1293;1077;680;525;1468;Mi,27.03.
2019;MÄRZ;1616;Gersthofer Straße;G;0;Türkenschanz-Park;Kfz;9966;10771;10441;10777;11020;8884;7671;11271;Fr,22.03.
2019;MÄRZ;1616;Gersthofer Straße;G;0;Türkenschanz-Park;LkwÄ;618;770;776;796;704;357;240;860;Di,12.03.
2019;MÄRZ;1616;Gersthofer Straße;G;0;Gesamt;Kfz;17594;19050;18389;19106;19446;15542;13530;20000;Fr,22.03.
2019;MÄRZ;1616;Gersthofer Straße;G;0;Gesamt;LkwÄ;1646;2000;2011;2088;1781;1037;764;2288;Mi,27.03.
2019;MÄRZ;1617;Angerer Straße;G;0;Brünner Straße;Kfz;7180;7721;7443;7610;8210;6669;5418;8662;Fr,29.03.
2019;MÄRZ;1617;Angerer Straße;G;0;Brünner Straße;LkwÄ;362;463;455;489;404;184;117;605;Di,26.03.
2019;MÄRZ;1617;Angerer Straße;G;0;Donaufelder Str.;Kfz;6794;7197;6996;7062;7682;6419;5472;7942;Fr,29.03.
2019;MÄRZ;1617;Angerer Straße;G;0;Donaufelder Str.;LkwÄ;122;162;172;167;143;49;28;203;Di,12.03.
2019;MÄRZ;1617;Angerer Straße;G;0;Gesamt;Kfz;13973;14918;14440;14672;15893;13088;10890;16604;Fr,29.03.
2019;MÄRZ;1617;Angerer Straße;G;0;Gesamt;LkwÄ;484;625;627;656;547;234;146;770;Di,26.03.
2019;MÄRZ;1618;Siemensstraße;B;229;Leopoldauer Platz;Kfz;7240;8103;7972;8050;8336;6381;4476;8667;*Fr,22.03.
2019;MÄRZ;1618;Siemensstraße;B;229;Leopoldauer Platz;LkwÄ;490;643;640;657;613;200;139;716;*Do,21.03.
2019;MÄRZ;1618;Siemensstraße;B;229;Siemensplatz;Kfz;7376;8078;7966;8049;8237;6845;4959;8416;*Fr,22.03.
2019;MÄRZ;1618;Siemensstraße;B;229;Siemensplatz;LkwÄ;462;601;580;626;557;202;138;669;*Mi,20.03.
2019;MÄRZ;1618;Siemensstraße;B;229;Gesamt;Kfz;14616;16181;15938;16099;16572;13226;9436;17083;*Fr,22.03.
2019;MÄRZ;1618;Siemensstraße;B;229;Gesamt;LkwÄ;952;1244;1220;1283;1171;402;277;1357;*Do,21.03.
2019;MÄRZ;1619;Breitenfurter Straße II;B;13;Liesinger Platz;Kfz;8147;8994;8810;8896;9379;7231;5506;9486;Fr,01.03.
2019;MÄRZ;1619;Breitenfurter Straße II;B;13;Liesinger Platz;LkwÄ;203;244;239;243;250;131;101;276;Fr,29.03.
2019;MÄRZ;1619;Breitenfurter Straße II;B;13;Zentrum;Kfz;8315;9137;8873;9054;9547;7266;5910;9704;Fr,29.03.
2019;MÄRZ;1619;Breitenfurter Straße II;B;13;Zentrum;LkwÄ;321;396;392;402;383;191;136;426;Di,12.03.
2019;MÄRZ;1619;Breitenfurter Straße II;B;13;Gesamt;Kfz;16462;18132;17683;17950;18926;14497;11415;19180;Fr,29.03.
2019;MÄRZ;1619;Breitenfurter Straße II;B;13;Gesamt;LkwÄ;523;639;630;645;632;323;237;683;Di,12.03.
2019;MÄRZ;1620;Endresstraße;G;0;Mauerer Hauptplatz;Kfz;3068;3416;3353;3365;3587;2600;2079;3757;Fr,29.03.
2019;MÄRZ;1620;Endresstraße;G;0;Mauerer Hauptplatz;LkwÄ;140;178;176;178;179;70;54;204;Do,28.03.
2019;MÄRZ;1620;Endresstraße;G;0;Atzgersdorf;Kfz;1916;2167;2122;2165;2209;1544;1233;2268;Fr,29.03.
2019;MÄRZ;1620;Endresstraße;G;0;Atzgersdorf;LkwÄ;91;115;109;118;113;47;35;134;Do,28.03.
2019;MÄRZ;1620;Endresstraße;G;0;Gesamt;Kfz;4985;5583;5474;5530;5796;4144;3312;6025;Fr,29.03.
2019;MÄRZ;1620;Endresstraße;G;0;Gesamt;LkwÄ;231;293;284;296;291;117;89;338;Do,28.03.
2019;MÄRZ;1621;Währinger Gürtel;B;221;Liechtenwerder Platz;Kfz;34011;34714;33343;34516;36288;34242;30828;36437;Fr,08.03.
2019;MÄRZ;1621;Währinger Gürtel;B;221;Liechtenwerder Platz;LkwÄ;1855;2357;2375;2452;2117;1028;574;2559;Di,19.03.
2019;MÄRZ;1621;Währinger Gürtel;B;221;Wienzeile;Kfz;22941;24616;24139;24653;24909;21102;17744;25691;*Fr,08.03.
2019;MÄRZ;1621;Währinger Gürtel;B;221;Wienzeile;LkwÄ;1005;1299;1328;1348;1157;508;270;1481;Di,12.03.
2019;MÄRZ;1621;Währinger Gürtel;B;221;Gesamt;Kfz;56952;59331;57482;59169;61196;55344;48573;62128;*Fr,08.03.
2019;MÄRZ;1621;Währinger Gürtel;B;221;Gesamt;LkwÄ;2861;3656;3704;3800;3274;1536;844;3931;*Do,21.03.
2019;MÄRZ;1622;Himberger Straße II;B;16;Zentrum;Kfz;5441;6280;6350;6318;6129;4063;3297;6629;Do,21.03.
2019;MÄRZ;1622;Himberger Straße II;B;16;Zentrum;LkwÄ;534;721;753;748;632;180;101;789;Di,12.03.
